id,code,name,industry,foundation,sales,profit,cagr,answer1,answer2,
2347,7898,ウッドワン,建材・建築資材（木材系）,http://www.woodone.co.jp/,664,4,1,3,3,
2348,7822,永大産業,建材・建築資材（木材系）,http://www.eidai.com/,665,4,2,3,3,
2349,9824,泉州電業,電設資材卸,http://www.senden.co.jp/,677,4,1,3,3,
2350,3751,日本アジアグループ,航空測量,http://www.japanasiagroup.jp/,683,4,1,3,3,
2351,5185,フコク,自動車・産業用ゴム製品,http://www.fukoku-rubber.co.jp/,707,4,4,3,3,
2352,5204,石塚硝子,ガラス容器,http://www.ishizuka.co.jp/,712,4,5,3,3,
2353,7510,たけびし,電子部品・半導体商社,http://www.takebishi.co.jp/,713,4,3,3,3,
2354,9906,藤井産業,電設資材卸,http://www.fujii.co.jp/,719,4,5,3,3,
2355,8249,テクノアソシエ,金属卸,http://www.technoassocie.co.jp/,744,4,-4,3,3,
2356,3385,薬王堂,ドラッグストア,http://www.yakuodo.co.jp/,749,4,9,3,3,
2357,6958,日本シイエムケイ,電子回路基板,http://www.cmk-corp.com/,754,4,1,3,3,
2358,6299,神鋼環境ソリューション,水処理機械,http://www.kobelco-eco.co.jp/,787,4,2,3,3,
2359,7504,高速,化学品卸,http://www.kohsoku.com/,787,4,4,3,3,
2360,7990,グローブライド,スポーツ用品,http://www.globeride.co.jp/,791,4,6,3,3,
2361,2831,はごろもフーズ,水産加工品,http://www.hagoromofoods.co.jp/,793,4,2,3,3,
2362,2899,永谷園ホールディングス,調味・レトルト食品,http://www.nagatanien-hd.co.jp/,806,4,3,3,3,
2363,1888,若築建設,海洋ゼネコン,http://www.wakachiku.co.jp/,823,4,5,3,3,
2364,9960,東テク,産業用機械・機器卸,http://www.totech.co.jp/,860,4,5,3,3,
2365,7445,ライトオン,カジュアル衣料専門店,http://right-on.co.jp/,865,4,1,3,3,
2366,3139,ラクト・ジャパン,酒類・食品卸,http://www.lactojapan.com/,887,4,N/A,3,3,
2367,8844,コスモスイニシア,マンション開発,http://www.cigr.co.jp/,924,4,1,3,3,
2368,7914,共同印刷,商業・出版印刷,http://www.kyodoprinting.co.jp/,946,4,0,3,3,
2369,7247,ミクニ,エンジン部品（噴射・冷却装置等）,http://www.mikuni.co.jp/,948,4,3,3,3,
2370,1871,ピーエス三菱,鉄骨・橋梁工事,http://www.psmic.co.jp/,967,4,1,3,3,
2371,3539,ジャパンミート,食品スーパー,http://www.japanmeat.co.jp/,972,4,N/A,3,3,
2372,1952,新日本空調,空調・衛生工事,http://www.snk.co.jp/,1012,4,3,3,3,
2373,5632,三菱製鋼,特殊鋼電炉,http://www.mitsubishisteel.co.jp/,1037,4,0,3,3,
2374,9099,C&Fロジホールディングス,トラック（低温物流）,http://www.cflogi.co.jp/,1038,4,N/A,3,3,
2375,6617,東光高岳,配電・制御器,http://www.tktk.co.jp/,1078,4,7,3,3,
2376,7508,G-7ホールディングス,カー用品店,http://www.g-7holdings.co.jp/,1104,4,6,3,3,
2377,9077,名鉄運輸,トラック（企業物流）,http://www.meitetsuunyu.co.jp/,1108,4,4,3,3,
2378,6104,東芝機械,プラスチック成形機械,http://www.toshiba-machine.co.jp/,1113,4,-2,3,3,
2379,2208,ブルボン,菓子,http://www.bourbon.co.jp/,1129,4,2,3,3,
2380,5480,日本冶金工業,ステンレス,http://www.nyk.co.jp/,1130,4,1,3,3,
2381,7244,市光工業,照明・計器,http://www.ichikoh.com/,1132,4,6,3,3,
2382,2742,ハローズ,食品スーパー,http://www.halows.com/,1148,4,6,3,3,
2383,8081,カナデン,電子部品・半導体商社,http://www.kanaden.co.jp/,1230,4,2,3,3,
2384,9070,トナミホールディングス,トラック（企業物流）,http://www.tonamiholdings.co.jp/,1255,4,2,3,3,
2385,4041,日本曹達,機能性化学（医薬中間体）,http://www.nippon-soda.co.jp/,1286,4,0,3,3,
2386,7291,日本プラスト,ボディー・内装部品,http://www.n-plast.co.jp/,1287,4,6,3,3,
2387,6376,日機装,化学機械,http://www.nikkiso.co.jp/,1329,4,5,3,3,
2388,8179,ロイヤルホールディングス,ファミリーレストラン,http://www.royal-holdings.co.jp/,1330,4,3,3,3,
2389,9058,トランコム,トラック（企業物流）,http://www.trancom.co.jp/,1333,4,9,3,3,
2390,6584,三櫻工業,自動車用金属加工部品,http://www.sanoh.com/,1338,4,8,3,3,
2391,2427,アウトソーシング,EMS,http://www.outsourcing.co.jp/,1343,4,26,3,3,
2392,2805,ヱスビー食品,調味・レトルト食品,http://www.sbfoods.co.jp/,1379,4,2,3,3,
2393,7315,IJTテクノロジーホールディングス,自動車用金属加工部品,http://www.ijtt-hd.co.jp/,1394,4,N/A,3,3,
2394,9413,テレビ東京ホールディングス,地上波放送（民放キー局）,http://www.txhd.co.jp/,1427,4,4,3,3,
2395,5715,古河機械金属,銅精錬・加工,http://www.furukawakk.co.jp/,1498,4,-2,3,3,
2396,8059,第一実業,産業用機械・機器卸,http://www.djk.co.jp/,1541,4,4,3,3,
2397,2791,大黒天物産,ディスカウントストア,http://www.e-dkt.co.jp/,1554,4,6,3,3,
2398,7518,ネットワンシステムズ,ネットワークインテグレーター,http://www.netone.co.jp/,1572,4,0,3,3,
2399,6707,サンケン電気,半導体（パワー）,http://www.sanken-ele.co.jp/,1588,4,5,3,3,
2400,7860,エイベックス・グループ・ホールディングス,音楽配信サービス,http://www.avex.co.jp/,1616,4,3,3,3,
2401,3106,倉敷紡績,天然繊維,http://www.kurabo.co.jp/,1618,4,2,3,3,
2402,4665,ダスキン,清掃関連用具レンタル,http://www.duskin.co.jp/,1619,4,-1,3,3,
2403,1815,鉄建建設,ゼネコン,http://www.tekken.co.jp/,1651,4,5,3,3,
2404,1885,東亜建設工業,海洋ゼネコン,http://www.toa-const.co.jp/,1672,4,1,3,3,
2405,7294,ヨロズ,サスペンション,http://www.yorozu-corp.co.jp/,1677,4,9,3,3,
2406,1961,三機工業,空調・衛生工事,http://www.sanki.co.jp/,1685,4,2,3,3,
2407,7593,VTホールディングス,自動車販売,http://www.vt-holdings.co.jp/,1696,4,7,3,3,
2408,5989,エイチワン,ボディー・内装部品,http://www.h1-co.jp/,1827,4,6,3,3,
2409,6534,D.A.コンソーシアムホールディングス,ネット広告（メディアレップ）,http://www.dac-holdings.co.jp,1848,4,N/A,3,3,
2410,1946,トーエネック,電気工事,http://www.toenec.co.jp/,1978,4,2,3,3,
2411,7212,エフテック,サスペンション,http://www.ftech.co.jp/,1979,4,7,3,3,
2412,1979,大氣社,空調・衛生工事,http://www.taikisha.co.jp/,2006,4,-1,3,3,
2413,7512,イオン北海道,GMS,http://www.aeon-hokkaido.jp/,2032,4,4,3,3,
2414,7283,愛三工業,エンジン部品（噴射・冷却装置等）,http://www.aisan-ind.co.jp/,2038,4,4,3,3,
2415,9468,カドカワ,出版（総合）,http://info.kadokawadwango.co.jp/,2057,4,N/A,3,3,
2416,5943,ノーリツ,住宅設備（ガス・石油機器）,http://www.noritz.co.jp/,2119,4,3,3,3,
2417,7613,シークス,EMS,http://www.siix.co.jp/,2128,4,2,3,3,
2418,6508,明電舎,重電（電力設備）,http://www.meidensha.co.jp/,2201,4,2,3,3,
2419,3341,日本調剤,調剤薬局,http://www.nicho.co.jp/,2235,4,10,3,3,
2420,8255,アクシアル　リテイリング,食品スーパー,http://www.axial-r.com/,2289,4,12,3,3,
2421,2790,ナフコ,ホームセンター,http://www.nafco.tv/,2310,4,1,3,3,
2422,2004,昭和産業,製粉,http://www.showa-sangyo.co.jp/,2332,4,0,3,3,
2423,9075,福山通運,トラック（企業物流）,http://www.fukutsu.co.jp/,2557,4,1,3,3,
2424,7862,トッパン・フォームズ,事務用印刷,http://www.toppan-f.co.jp/,2577,4,1,3,3,
2425,1973,NECネッツエスアイ,ネットワークインテグレーター,http://www.nesic.co.jp/,2579,4,2,3,3,
2426,9025,鴻池運輸,トラック（企業物流）,http://www.konoike.net/,2583,4,3,3,3,
2427,9422,コネクシオ,携帯電話販売,http://www.conexio.co.jp/,2600,4,4,3,3,
2428,7105,ニチユ三菱フォークリフト,フォークリフト,http://www.nmf.co.jp/,2710,4,27,3,3,
2429,2292,S　Foods,食肉,http://www.sfoods.co.jp/,2812,4,14,3,3,
2430,1417,ミライト・ホールディングス,通信工事,http://www.mirait.co.jp/,2832,4,1,3,3,
2431,2810,ハウス食品グループ本社,調味・レトルト食品,http://housefoods-group.com/,2838,4,6,3,3,
2432,2001,日本製粉,製粉,http://www.nippn.co.jp/,3129,4,3,3,3,
2433,8279,ヤオコー,食品スーパー,http://www.yaoko-net.com/,3431,4,7,3,3,
2434,2281,プリマハム,食肉,http://www.primaham.co.jp/,3633,4,6,3,3,
2435,7004,日立造船,総合重機,http://www.hitachizosen.co.jp/,3993,4,6,3,3,
2436,3360,シップヘルスケアホールディングス,医療業務支援,http://www.shiphd.co.jp/,4085,4,13,3,3,
2437,8293,ATグループ,自動車販売,http://www.at-group.jp/,4279,4,2,3,3,
2438,8425,興銀リース,総合リース,http://www.ibjl.co.jp/,4294,4,4,3,3,
2439,8276,平和堂,GMS,http://www.heiwado.jp/,4376,4,2,3,3,
2440,3050,DCMホールディングス,ホームセンター,http://www.dcm-hldgs.co.jp/,4434,4,0,3,3,
2441,9069,センコーグループホールディングス,トラック（企業物流）,http://www.senko.co.jp/ja/,4554,4,9,3,3,
2442,3349,コスモス薬品,ドラッグストア,http://www.cosmospc.co.jp/,5027,4,9,3,3,
2443,8848,レオパレス21,賃貸アパート・マンション,http://www.leopalace21.co.jp/,5205,4,3,3,3,
2444,2501,サッポロホールディングス,酒類,http://www.sapporoholdings.jp/,5418,4,2,3,3,
2445,3941,レンゴー,段ボール,http://www.rengo.co.jp/,5455,4,2,3,3,
2446,8088,岩谷産業,燃料卸・販売,http://www.iwatani.co.jp/,5880,4,-2,3,3,
2447,2264,森永乳業,乳業・乳製品,http://www.morinagamilk.co.jp/,5926,4,0,3,3,
2448,3141,ウエルシアホールディングス,ドラッグストア,http://www.welcia.co.jp/,6232,4,13,3,3,
2449,8060,キヤノンマーケティングジャパン,OA機器販売,http://canon.jp/,6293,4,-2,3,3,
2450,1332,日本水産,水産加工品,http://www.nissui.co.jp/,6360,4,2,3,3,
2451,8282,ケーズホールディングス,家電量販店,http://www.ksdenki.com/,6582,4,1,3,3,
2452,9086,日立物流,トラック（企業物流）,http://www.hitachi-hb.co.jp/,6654,4,4,3,3,
2453,9509,北海道電力,電力（火力・原子力）,http://www.hepco.co.jp/,7028,4,4,3,3,
2454,8028,ユニー・ファミリーマートホールディングス,コンビニエンスストア,http://www.family.co.jp/,8438,4,20,3,3,
2455,4911,資生堂,化粧品,http://group.shiseido.co.jp/,8503,4,5,3,3,
2456,8233,高島屋,百貨店,http://www.takashimaya.co.jp/,9236,4,1,3,3,
2457,3086,J.フロント　リテイリング,百貨店,http://www.j-front-retailing.com/,11085,4,0,3,3,
2458,2282,日本ハム,食肉,http://www.nipponham.co.jp/,12023,4,3,3,3,
2459,2433,博報堂DYホールディングス,広告代理店,http://www.hakuhodody-holdings.co.jp/,12555,4,4,3,3,
2460,7911,凸版印刷,商業・出版印刷,http://www.toppan.co.jp/,14316,4,-1,3,3,
2461,9831,ヤマダ電機,家電量販店,http://www.yamada-denki.jp/,15631,4,-2,3,3,
2462,9531,東京瓦斯,ガス,http://www.tokyo-gas.co.jp/,15871,4,-4,3,3,
2463,7205,日野自動車,トラック,http://www.hino.co.jp/,16837,4,2,3,3,
2464,5938,LIXILグループ,建材・建築資材（アルミサッシ）,http://www.lixil-group.co.jp/,17864,4,4,3,3,
2465,5021,コスモエネルギーホールディングス,石油精製,http://ceh.cosmo-oil.co.jp/,22923,4,-6,3,3,
2466,5019,出光興産,石油精製,http://www.idemitsu.co.jp/,31903,4,-6,3,3,
2467,7261,マツダ,自動車,http://www.mazda.co.jp/,32144,4,8,3,3,
2468,7011,三菱重工業,総合重機,http://www.mhi.co.jp/,39140,4,7,3,3,
2469,5020,JXTGホールディングス,石油精製,http://www.hd.jx-group.co.jp/,70251,4,-9,3,3,
2470,6752,パナソニック,総合電機,http://panasonic.co.jp/,73437,4,0,3,3,
2471,6758,ソニー,総合電機,http://www.sony.co.jp/,76033,4,2,3,3,
2472,2330,フォーサイド,モバイルコンテンツ制作・配信,http://www.forside.co.jp/,9,3,16,3,3,
2473,9635,武蔵野興業,映画館・劇場運営,http://www.musashino-k.co.jp/,14,3,-1,3,3,
2474,3824,メディアファイブ,人材派遣（製造業・IT等）,http://www.media5.co.jp/,14,3,7,3,3,
2475,3739,コムシード,モバイルコンテンツ制作・配信,http://www.commseed.net/,15,3,18,3,3,
2476,3976,シャノン,ソフトウェア（営業・マーケティング）,http://www.shanon.co.jp/,15,3,N/A,3,3,
2477,3419,アートグリーン,花き卸,http://www.artgreen.co.jp/,17,3,N/A,3,3,
2478,6867,リーダー電子,計量・計測機器,http://www.leader.co.jp/,23,3,-1,3,3,
2479,5212,不二硝子,ガラス容器,http://www.silicox.co.jp/,27,3,0,3,3,
2480,6147,ヤマザキ,工作機械,http://www.yamazaki-iron.co.jp/,28,3,0,3,3,
2481,6380,オリエンタルチエン工業,動力伝動装置,http://www.ocm.co.jp/,33,3,1,3,3,
2482,2311,エプコ,建設コンサルティング,http://www.epco.co.jp/,33,3,4,3,3,
2483,6255,エヌ・ピー・シー,太陽電池製造・検査装置,https://www.npcgroup.net/,40,3,-25,3,3,
2484,4243,ニックス,精密加工・組立,http://www.nix.co.jp/,40,3,1,3,3,
2485,1730,麻生フオームクリート,土木工事,http://www.asofoam.co.jp/,40,3,3,3,3,
2486,7946,光陽社,商業・出版印刷,http://www.koyosha-inc.co.jp/,43,3,2,3,3,
2487,3323,レカム,OA機器販売,http://www.recomm.co.jp/,44,3,-2,3,3,
2488,5395,理研コランダム,砥石・研磨材,http://www.rikencorundum.co.jp/,45,3,-1,3,3,
2489,6495,宮入バルブ製作所,パイプ・バルブ,http://www.miyairi-valve.co.jp/,45,3,0,3,3,
2490,3742,ITbook,各種受託システム開発,http://www.itbook.co.jp/,46,3,32,3,3,
2491,9685,KYCOMホールディングス,各種受託システム開発,http://www.kyd.co.jp/,48,3,7,3,3,
2492,3359,タイセイ,包装資材（プラスチック類）,http://www.taisei-wellnet.co.jp/,49,3,14,3,3,
2493,6982,リード,ボディー・内装部品,http://www.lead.co.jp/,50,3,-4,3,3,
2494,5952,アマテイ,金具・作業工具,http://www.amatei.co.jp/,51,3,0,3,3,
2495,7567,栄電子,電子部品・半導体商社,http://www.sakae-denshi.com/,52,3,7,3,3,
2496,7746,岡本硝子,ガラス,http://www.ogc-jp.com/,53,3,1,3,3,
2497,1380,秋川牧園,食肉,https://www.akikawabokuen.com/,54,3,5,3,3,
2498,3125,新内外綿,合成繊維,http://www.shinnaigai-tex.co.jp/,59,3,5,3,3,
2499,1992,神田通信機,通信工事,http://www.kandt.co.jp/,59,3,5,3,3,
2500,1971,中央ビルト工業,建材・建築資材（金属系）,http://www.chuo-build.co.jp/,60,3,-4,3,3,
2501,5381,Mipox,砥石・研磨材,http://www.mipox.co.jp/,64,3,13,3,3,
2502,9478,SEホールディングス・アンド・インキュベーションズ,出版（総合）,http://www.sehi.co.jp/,65,3,-2,3,3,
2503,7834,マルマン,ゴルフ用品,http://www.maruman.co.jp/,65,3,-1,3,3,
2504,1789,山加電業,電気工事,http://www.yamaka.co.jp/,65,3,12,3,3,
2505,6297,鉱研工業,建設機械,http://www.koken-boring.co.jp/,68,3,6,3,3,
2506,7877,永大化工,自動車シート,http://www.eidaikako.co.jp/,69,3,6,3,3,
2507,3968,セグエグループ,IT機器商社,http://segue-g.jp/,69,3,N/A,3,3,
2508,3948,光ビジネスフォーム,事務用印刷,http://www.hikaribf.co.jp/,70,3,1,3,3,
2509,4760,アルファ,販促支援サービス,http://www.popalpha.co.jp/,75,3,2,3,3,
2510,6360,東京自働機械製作所,包装機械,http://www.tam-tokyo.co.jp/,76,3,0,3,3,
2511,5724,アサカ理研,化学薬品,http://www.asaka.co.jp/,78,3,-10,3,3,
2512,9704,アゴーラ・ホスピタリティー・グループ,ホテル・旅館,http://www.agorahospitalities.com/,80,3,13,3,3,
2513,2425,ケアサービス,介護サービス,http://www.care.co.jp/,84,3,4,3,3,
2514,1434,JESCOホールディングス,プラント設備工事,http://www.jesco.co.jp/,84,3,N/A,3,3,
2515,9904,ベリテ,宝石・貴金属販売,http://www.verite.jp/,85,3,-4,3,3,
2516,6466,東亜バルブエンジニアリング,パイプ・バルブ,http://www.toavalve.co.jp/,85,3,-4,3,3,
2517,6188,富士ソフトサービスビューロ,アウトソーシングサービス,http://www.fsisb.co.jp/,85,3,N/A,3,3,
2518,2911,旭松食品,漬物・煮物・大豆,http://www.asahimatsu.co.jp/,87,3,-4,3,3,
2519,2597,ユニカフェ,清涼飲料,http://www.unicafe.com/,88,3,-11,3,3,
2520,4364,マナック,機能性化学（医薬中間体）,http://www.manac-inc.co.jp/,91,3,0,3,3,
2521,6549,ディーエムソリューションズ,販促支援サービス,https://www.dm-s.co.jp/,91,3,N/A,3,3,
2522,2905,オーケー食品工業,漬物・煮物・大豆,http://www.ok-food.co.jp/,92,3,1,3,3,
2523,3545,デファクトスタンダード,リサイクルショップ,http://www.defactostandard.co.jp/,96,3,N/A,3,3,
2524,6189,グローバルグループ,保育サービス,http://www.globalg.co.jp/,101,3,N/A,3,3,
2525,3393,スターティア,通信回線販売,http://www.startia.co.jp/,103,3,9,3,3,
2526,9909,愛光電気,電設資材卸,http://www.aiko-denki.co.jp/,104,3,1,3,3,
2527,9758,ジャパンシステム,各種受託システム開発,http://www.japan-systems.co.jp/,106,3,7,3,3,
2528,1897,金下建設,土木工事,http://www.kaneshita.co.jp/,110,3,-4,3,3,
2529,4317,レイ,ディスプレイ企画・施工・運営,http://www.ray.co.jp/,113,3,2,3,3,
2530,6083,ERIホールディングス,建設コンサルティング,http://www.h-eri.co.jp/,114,3,N/A,3,3,
2531,7857,セキ,商業・出版印刷,http://www.seki.co.jp/,115,3,-3,3,3,
2532,9992,理研グリーン,機能性化学（農薬）,http://www.rikengreen.co.jp/,116,3,1,3,3,
2533,9698,クレオ,ソフトウェア（ERP）,http://www.creo.co.jp/,116,3,1,3,3,
2534,3513,イチカワ,繊維加工（不織布）,http://www.ik-felt.co.jp/,117,3,0,3,3,
2535,7727,オーバル,計量・計測機器,http://www.oval.co.jp/,121,3,0,3,3,
2536,5935,元旦ビューティ工業,建材・建築資材（金属系）,http://www.gantan.co.jp/,123,3,4,3,3,
2537,4926,シーボン,化粧品,http://www.cbon.co.jp/,125,3,-2,3,3,
2538,3065,ライフフーズ,定食・そば・うどん,http://www.meshiya.co.jp/,130,3,1,3,3,
2539,6858,小野測器,計量・計測機器,http://www.onosokki.co.jp/,131,3,2,3,3,
2540,6335,東京機械製作所,印刷機械,http://www.tks-net.co.jp/,131,3,7,3,3,
2541,6111,旭精機工業,精密加工・組立,http://www.asahiseiki-mfg.co.jp/,132,3,3,3,3,
2542,2058,ヒガシマル,配合飼料,http://www.k-higashimaru.co.jp/,133,3,10,3,3,
2543,7896,セブン工業,建材・建築資材（木材系）,http://www.seven-gr.co.jp/,135,3,3,3,3,
